brand,name,price_pln,cpu,gpu,ram,storage,psu,url,image_url
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5060 8GB, 16GB DDR5, 500GB SSD, 650W, Pano 130R ARGB",5649.0,Ryzen 7 7800X3D,RTX 5060 8GB,16GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22767,zestaw-ryzen-7-7800x3d-rtx-5060-8gb-16gb-ddr5-500gb-ssd-650w-pano-130r-argb.html",https://sklep.hard-pc.pl/galerie/81/6/obudowa-msi-mag-pano-130r-pz_81680_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RX 9060 XT 16GB, 16GB DDR5, 500GB SSD, 600W, Signum 300 ARGB",5669.0,Ryzen 5 7500F,RX 9060 XT 16GB,16GB DDR5,500GB SSD,600W,"https://sklep.hard-pc.pl/p22619,zestaw-ryzen-5-7500f-rx-9060-xt-16gb-16gb-ddr5-500gb-ssd-600w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Intel I5-14400F, RX 9060 XT 16GB, 16GB DDR4, 500GB SSD, 650W, Signum 300 ARGB",5689.0,Intel I5-14400F,RX 9060 XT 16GB,16GB DDR4,500GB SSD,650W,"https://sklep.hard-pc.pl/p20270,zestaw-intel-i5-14400f-rx-9060-xt-16gb-16gb-ddr4-500gb-ssd-650w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw Redragon | Ryzen 7 5700X, RTX 5060 8GB, 32GB DDR4, 1TB SSD, 850W, GC 623 ARGB",5699.0,Ryzen 7 5700X,RTX 5060 8GB,32GB DDR4,1TB SSD,850W,"https://sklep.hard-pc.pl/p25989,zestaw-redragon-ryzen-7-5700x-rtx-5060-8gb-32gb-ddr4-1tb-ssd-850w-gc-623-argb.html",https://sklep.hard-pc.pl/galerie/78/0/obudowa-redragon-gc-623-pro-e_78076_k.jpg
Hard-PC.pl,"Zestaw | Intel i5 14400F, RTX 5060 Ti 16GB, 16GB DDR4, 500GB SSD, 650W, Signum 300 ARGB",5699.0,Intel i5 14400F,RTX 5060 Ti 16GB,16GB DDR4,500GB SSD,650W,"https://sklep.hard-pc.pl/p19705,zestaw-intel-i5-14400f-rtx-5060-ti-16gb-16gb-ddr4-500gb-ssd-650w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RX 7600 8GB, 32GB DDR5, 500GB SSD, 600W, Nadir",5699.0,Ryzen 5 7500F,RX 7600 8GB,32GB DDR5,500GB SSD,600W,"https://sklep.hard-pc.pl/p18277,zestaw-ryzen-5-7500f-rx-7600-8gb-32gb-ddr5-500gb-ssd-600w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 8400F, RTX 5060 TI 16GB, 16GB DDR5, 500GB SSD, 600W, Signum 300 ARGB",5699.0,Ryzen 5 8400F,RTX 5060 TI 16GB,16GB DDR5,500GB SSD,600W,"https://sklep.hard-pc.pl/p22621,zestaw-ryzen-5-8400f-rtx-5060-ti-16gb-16gb-ddr5-500gb-ssd-600w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 5700X, RTX 5060 Ti 16GB, 16GB DDR4, 500GB SSD, 650W, Signum 300 ARGB",5699.0,Ryzen 7 5700X,RTX 5060 Ti 16GB,16GB DDR4,500GB SSD,650W,"https://sklep.hard-pc.pl/p19708,zestaw-ryzen-7-5700x-rtx-5060-ti-16gb-16gb-ddr4-500gb-ssd-650w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 8400F, RX 9060 XT 16GB, 16GB DDR5, 500GB SSD, 650W, Atron",5739.0,Ryzen 5 8400F,RX 9060 XT 16GB,16GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p25209,zestaw-ryzen-5-8400f-rx-9060-xt-16gb-16gb-ddr5-500gb-ssd-650w-atron.html",https://sklep.hard-pc.pl/galerie/87/0/zestaw-ryzen-5-7500f-rtx-5060_87076_k.jpg
Hard-PC.pl,"Zestaw Redragon | Ryzen 7 5700X, RTX 5060 8GB, 32GB DDR4, 1TB SSD, 850W, GC 625 ARGB",5749.0,Ryzen 7 5700X,RTX 5060 8GB,32GB DDR4,1TB SSD,850W,"https://sklep.hard-pc.pl/p25997,zestaw-redragon-ryzen-7-5700x-rtx-5060-8gb-32gb-ddr4-1tb-ssd-850w-gc-625-argb.html",https://sklep.hard-pc.pl/galerie/78/0/obudowa-redragon-gc-625-pro-v_78077_k.jpg
Hard-PC.pl,"Zestaw | Intel Ultra 5 245KF, RTX 5060 TI 8GB, 16GB DDR5, 512GB SSD, 650W, Hunter 2 ARGB",5749.0,Intel Ultra 5 245KF,RTX 5060 TI 8GB,16GB DDR5,512GB SSD,650W,"https://sklep.hard-pc.pl/p22818,zestaw-intel-ultra-5-245kf-rtx-5060-ti-8gb-16gb-ddr5-512gb-ssd-650w-hunter-2-argb.html",https://sklep.hard-pc.pl/galerie/81/7/zestaw-ryzen-5-7500f-rx-9060_81708_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 9500F, RX 9060 XT 16GB, 16GB DDR5, 500GB SSD, 650W, Hunter 2",5749.0,Ryzen 5 9500F,RX 9060 XT 16GB,16GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22786,zestaw-ryzen-5-9500f-rx-9060-xt-16gb-16gb-ddr5-500gb-ssd-650w-hunter-2.html",https://sklep.hard-pc.pl/galerie/81/7/zestaw-ryzen-5-7500f-rx-9060_81708_k.jpg
